Participant.Public.ID,Participant.Private.ID,Spreadsheet..audiofile,Rhythm,Harmony,Trial.Number.x,Display.x,groove,Trial.Number.y,Display.y,pleasure
666,10275593,HR1_Oct.mp3,4,1,4,trial,71,13,trial,21
666,10275593,Iso_HH3.mp3,1,4,2,trial,50,12,trial,76
666,10275593,Iso_LH3.mp3,1,2,5,trial,22,11,trial,69
666,10275593,Iso_MH2.mp3,1,3,16,trial,74,15,trial,81
666,10275593,Iso_Oct.mp3,1,1,15,trial,28,8,trial,86
666,10275593,LR3_HH3.mp3,2,4,7,trial,84,4,trial,75
666,10275593,LR3_LH3.mp3,2,2,6,trial,80,3,trial,68
666,10275593,LR3_MH2.mp3,2,3,1,trial,79,14,trial,83
666,10275593,LR3_Oct.mp3,2,1,13,trial,21,5,trial,67
666,10275593,MR1_HH3.mp3,3,4,8,trial,19,16,trial,76
666,10275593,MR1_LH3.mp3,3,2,10,trial,26,6,trial,21
666,10275593,MR1_MH2.mp3,3,3,9,trial,81,1,trial,23
666,10275593,MR1_Oct.mp3,3,1,14,trial,79,10,trial,16
6daw4r1k,10560563,HR1_HH3.mp3,4,4,13,trial,0,3,trial,0
6daw4r1k,10560563,HR1_LH3.mp3,4,2,5,trial,14,15,trial,12
6daw4r1k,10560563,HR1_MH2.mp3,4,3,1,trial,0,12,trial,0
6daw4r1k,10560563,HR1_Oct.mp3,4,1,11,trial,0,1,trial,0
6daw4r1k,10560563,Iso_HH3.mp3,1,4,3,trial,30,16,trial,20
6daw4r1k,10560563,Iso_LH3.mp3,1,2,14,trial,23,5,trial,38
6daw4r1k,10560563,Iso_MH2.mp3,1,3,10,trial,14,6,trial,53
6daw4r1k,10560563,Iso_Oct.mp3,1,1,9,trial,20,10,trial,23
6daw4r1k,10560563,LR3_HH3.mp3,2,4,15,trial,54,8,trial,35
6daw4r1k,10560563,LR3_LH3.mp3,2,2,2,trial,75,4,trial,46
6daw4r1k,10560563,LR3_MH2.mp3,2,3,16,trial,23,14,trial,64
6daw4r1k,10560563,LR3_Oct.mp3,2,1,7,trial,66,9,trial,42
6daw4r1k,10560563,MR1_HH3.mp3,3,4,6,trial,84,11,trial,51
6daw4r1k,10560563,MR1_LH3.mp3,3,2,12,trial,100,13,trial,91
6daw4r1k,10560563,MR1_MH2.mp3,3,3,4,trial,100,7,trial,83
6daw4r1k,10560563,MR1_Oct.mp3,3,1,8,trial,89,2,trial,83
6kgkb2sx,10317638,HR1_HH3.mp3,4,4,13,trial,38,9,trial,62
6kgkb2sx,10317638,HR1_LH3.mp3,4,2,10,trial,42,2,trial,34
6kgkb2sx,10317638,HR1_MH2.mp3,4,3,5,trial,27,10,trial,41
6kgkb2sx,10317638,HR1_Oct.mp3,4,1,14,trial,45,1,trial,23
6kgkb2sx,10317638,Iso_HH3.mp3,1,4,3,trial,19,16,trial,43
6kgkb2sx,10317638,Iso_LH3.mp3,1,2,8,trial,48,13,trial,46
6kgkb2sx,10317638,Iso_MH2.mp3,1,3,15,trial,44,8,trial,47
6kgkb2sx,10317638,Iso_Oct.mp3,1,1,1,trial,56,7,trial,48
6kgkb2sx,10317638,LR3_HH3.mp3,2,4,2,trial,13,4,trial,53
6kgkb2sx,10317638,LR3_LH3.mp3,2,2,4,trial,26,12,trial,56
6kgkb2sx,10317638,LR3_MH2.mp3,2,3,7,trial,45,15,trial,44
6kgkb2sx,10317638,LR3_Oct.mp3,2,1,12,trial,44,11,trial,53
6kgkb2sx,10317638,MR1_HH3.mp3,3,4,16,trial,59,3,trial,53
6kgkb2sx,10317638,MR1_LH3.mp3,3,2,11,trial,43,6,trial,56
6kgkb2sx,10317638,MR1_MH2.mp3,3,3,9,trial,59,14,trial,60
6kgkb2sx,10317638,MR1_Oct.mp3,3,1,6,trial,54,5,trial,58
6ofjc38g,10697798,HR1_HH3.mp3,4,4,12,trial,8,12,trial,0
6ofjc38g,10697798,HR1_LH3.mp3,4,2,13,trial,9,2,trial,22
6ofjc38g,10697798,HR1_MH2.mp3,4,3,5,trial,9,13,trial,0
6ofjc38g,10697798,HR1_Oct.mp3,4,1,8,trial,27,14,trial,11
6ofjc38g,10697798,Iso_HH3.mp3,1,4,10,trial,14,8,trial,0
6ofjc38g,10697798,Iso_LH3.mp3,1,2,6,trial,26,11,trial,14
6ofjc38g,10697798,Iso_MH2.mp3,1,3,15,trial,27,15,trial,6
6ofjc38g,10697798,Iso_Oct.mp3,1,1,4,trial,19,6,trial,46
6ofjc38g,10697798,LR3_HH3.mp3,2,4,1,trial,27,1,trial,30
6ofjc38g,10697798,LR3_LH3.mp3,2,2,3,trial,48,3,trial,58
6ofjc38g,10697798,LR3_MH2.mp3,2,3,2,trial,32,5,trial,36
6ofjc38g,10697798,LR3_Oct.mp3,2,1,7,trial,53,7,trial,58
6ofjc38g,10697798,MR1_HH3.mp3,3,4,16,trial,32,4,trial,32
6ofjc38g,10697798,MR1_LH3.mp3,3,2,9,trial,69,9,trial,61
6ofjc38g,10697798,MR1_MH2.mp3,3,3,14,trial,54,16,trial,16
6ofjc38g,10697798,MR1_Oct.mp3,3,1,11,trial,78,10,trial,71
6t81lwtr,10623357,HR1_HH3.mp3,4,4,6,trial,11,8,trial,69
6t81lwtr,10623357,HR1_LH3.mp3,4,2,12,trial,16,15,trial,14
6t81lwtr,10623357,HR1_MH2.mp3,4,3,5,trial,0,3,trial,1
6t81lwtr,10623357,HR1_Oct.mp3,4,1,13,trial,30,9,trial,40
6t81lwtr,10623357,Iso_HH3.mp3,1,4,3,trial,44,5,trial,14
6t81lwtr,10623357,Iso_LH3.mp3,1,2,9,trial,24,2,trial,76
6t81lwtr,10623357,Iso_MH2.mp3,1,3,10,trial,47,14,trial,29
6t81lwtr,10623357,Iso_Oct.mp3,1,1,15,trial,76,12,trial,43
6t81lwtr,10623357,LR3_HH3.mp3,2,4,2,trial,58,4,trial,9
6t81lwtr,10623357,LR3_LH3.mp3,2,2,4,trial,55,11,trial,63
6t81lwtr,10623357,LR3_MH2.mp3,2,3,7,trial,76,1,trial,67
6t81lwtr,10623357,LR3_Oct.mp3,2,1,11,trial,50,6,trial,100
6t81lwtr,10623357,MR1_HH3.mp3,3,4,16,trial,24,13,trial,17
6t81lwtr,10623357,MR1_LH3.mp3,3,2,8,trial,98,10,trial,88
6t81lwtr,10623357,MR1_MH2.mp3,3,3,1,trial,100,7,trial,88
6t81lwtr,10623357,MR1_Oct.mp3,3,1,14,trial,86,16,trial,72
6vgyw3h1,10441741,HR1_HH3.mp3,4,4,3,trial,0,16,trial,15
6vgyw3h1,10441741,HR1_LH3.mp3,4,2,14,trial,0,4,trial,0
6vgyw3h1,10441741,HR1_MH2.mp3,4,3,6,trial,0,12,trial,31
6vgyw3h1,10441741,HR1_Oct.mp3,4,1,7,trial,0,13,trial,40
6vgyw3h1,10441741,Iso_HH3.mp3,1,4,2,trial,0,3,trial,0
6vgyw3h1,10441741,Iso_LH3.mp3,1,2,8,trial,63,5,trial,15
6vgyw3h1,10441741,Iso_MH2.mp3,1,3,10,trial,58,11,trial,44
6vgyw3h1,10441741,Iso_Oct.mp3,1,1,16,trial,62,1,trial,76
6vgyw3h1,10441741,LR3_HH3.mp3,2,4,13,trial,0,7,trial,18
6vgyw3h1,10441741,LR3_LH3.mp3,2,2,12,trial,0,10,trial,35
6vgyw3h1,10441741,LR3_MH2.mp3,2,3,11,trial,0,14,trial,45
6vgyw3h1,10441741,LR3_Oct.mp3,2,1,15,trial,60,6,trial,37
6vgyw3h1,10441741,MR1_HH3.mp3,3,4,1,trial,59,9,trial,24
6vgyw3h1,10441741,MR1_LH3.mp3,3,2,9,trial,85,2,trial,36
6vgyw3h1,10441741,MR1_MH2.mp3,3,3,5,trial,71,15,trial,67
6vgyw3h1,10441741,MR1_Oct.mp3,3,1,4,trial,93,8,trial,67
6whrn8f3,10696592,HR1_HH3.mp3,4,4,7,trial,42,12,trial,0
6whrn8f3,10696592,HR1_LH3.mp3,4,2,3,trial,19,2,trial,8
6whrn8f3,10696592,HR1_MH2.mp3,4,3,5,trial,22,14,trial,0
6whrn8f3,10696592,HR1_Oct.mp3,4,1,1,trial,8,8,trial,0
6whrn8f3,10696592,Iso_HH3.mp3,1,4,15,trial,35,11,trial,15
6whrn8f3,10696592,Iso_LH3.mp3,1,2,4,trial,12,4,trial,31
6whrn8f3,10696592,Iso_MH2.mp3,1,3,14,trial,14,15,trial,35
6whrn8f3,10696592,Iso_Oct.mp3,1,1,16,trial,58,7,trial,11
6whrn8f3,10696592,LR3_HH3.mp3,2,4,11,trial,41,3,trial,37
6whrn8f3,10696592,LR3_LH3.mp3,2,2,6,trial,65,6,trial,43
6whrn8f3,10696592,LR3_MH2.mp3,2,3,13,trial,22,16,trial,41
6whrn8f3,10696592,LR3_Oct.mp3,2,1,10,trial,75,1,trial,17
6whrn8f3,10696592,MR1_HH3.mp3,3,4,8,trial,65,9,trial,58
6whrn8f3,10696592,MR1_LH3.mp3,3,2,2,trial,75,13,trial,60
6whrn8f3,10696592,MR1_MH2.mp3,3,3,9,trial,77,10,trial,54
6whrn8f3,10696592,MR1_Oct.mp3,3,1,12,trial,81,5,trial,61
79snlakt,10617959,HR1_HH3.mp3,4,4,12,trial,16,15,trial,18
79snlakt,10617959,HR1_LH3.mp3,4,2,11,trial,12,16,trial,41
79snlakt,10617959,HR1_MH2.mp3,4,3,15,trial,31,7,trial,40
79snlakt,10617959,HR1_Oct.mp3,4,1,4,trial,40,13,trial,34
79snlakt,10617959,Iso_HH3.mp3,1,4,1,trial,63,11,trial,12
79snlakt,10617959,Iso_LH3.mp3,1,2,6,trial,71,14,trial,41
79snlakt,10617959,Iso_MH2.mp3,1,3,3,trial,75,10,trial,36
79snlakt,10617959,Iso_Oct.mp3,1,1,13,trial,60,6,trial,43
79snlakt,10617959,LR3_HH3.mp3,2,4,14,trial,72,3,trial,28
79snlakt,10617959,LR3_LH3.mp3,2,2,7,trial,77,5,trial,60
79snlakt,10617959,LR3_MH2.mp3,2,3,5,trial,29,2,trial,39
79snlakt,10617959,LR3_Oct.mp3,2,1,10,trial,72,9,trial,31
79snlakt,10617959,MR1_HH3.mp3,3,4,9,trial,73,1,trial,49
79snlakt,10617959,MR1_LH3.mp3,3,2,16,trial,85,4,trial,66
79snlakt,10617959,MR1_MH2.mp3,3,3,8,trial,64,8,trial,67
79snlakt,10617959,MR1_Oct.mp3,3,1,2,trial,94,12,trial,43
7aireyek,10693530,HR1_HH3.mp3,4,4,9,trial,7,12,trial,25
7aireyek,10693530,HR1_LH3.mp3,4,2,14,trial,9,2,trial,18
7aireyek,10693530,HR1_MH2.mp3,4,3,10,trial,11,16,trial,27
7aireyek,10693530,HR1_Oct.mp3,4,1,12,trial,15,4,trial,29
7aireyek,10693530,Iso_HH3.mp3,1,4,4,trial,7,8,trial,5
7aireyek,10693530,Iso_LH3.mp3,1,2,8,trial,20,9,trial,21
7aireyek,10693530,Iso_MH2.mp3,1,3,16,trial,0,13,trial,22
7aireyek,10693530,Iso_Oct.mp3,1,1,15,trial,9,14,trial,30
7aireyek,10693530,LR3_HH3.mp3,2,4,11,trial,75,1,trial,42
7aireyek,10693530,LR3_LH3.mp3,2,2,1,trial,63,7,trial,64
7aireyek,10693530,LR3_MH2.mp3,2,3,3,trial,84,6,trial,66
7aireyek,10693530,LR3_Oct.mp3,2,1,5,trial,90,10,trial,70
7aireyek,10693530,MR1_HH3.mp3,3,4,13,trial,84,15,trial,67
7aireyek,10693530,MR1_LH3.mp3,3,2,6,trial,87,3,trial,82
7aireyek,10693530,MR1_MH2.mp3,3,3,2,trial,90,5,trial,79
7aireyek,10693530,MR1_Oct.mp3,3,1,7,trial,84,11,trial,77
7be6vbk0,10445460,HR1_HH3.mp3,4,4,4,trial,9,10,trial,63
7be6vbk0,10445460,HR1_LH3.mp3,4,2,8,trial,39,11,trial,59
7be6vbk0,10445460,HR1_MH2.mp3,4,3,15,trial,62,13,trial,59
7be6vbk0,10445460,HR1_Oct.mp3,4,1,6,trial,90,5,trial,100
7be6vbk0,10445460,Iso_HH3.mp3,1,4,13,trial,34,14,trial,32
7be6vbk0,10445460,Iso_LH3.mp3,1,2,2,trial,39,2,trial,34
7be6vbk0,10445460,Iso_MH2.mp3,1,3,10,trial,44,9,trial,7
7be6vbk0,10445460,Iso_Oct.mp3,1,1,12,trial,30,4,trial,58
7be6vbk0,10445460,LR3_HH3.mp3,2,4,16,trial,65,12,trial,28
7be6vbk0,10445460,LR3_LH3.mp3,2,2,11,trial,38,16,trial,24
7be6vbk0,10445460,LR3_MH2.mp3,2,3,5,trial,83,8,trial,29
7be6vbk0,10445460,LR3_Oct.mp3,2,1,1,trial,69,1,trial,67
7be6vbk0,10445460,MR1_HH3.mp3,3,4,3,trial,69,7,trial,67
7be6vbk0,10445460,MR1_LH3.mp3,3,2,9,trial,75,6,trial,83
7be6vbk0,10445460,MR1_MH2.mp3,3,3,7,trial,96,3,trial,74
7be6vbk0,10445460,MR1_Oct.mp3,3,1,14,trial,80,15,trial,86
7t5v3pfn,10695883,HR1_HH3.mp3,4,4,11,trial,7,6,trial,10
7t5v3pfn,10695883,HR1_LH3.mp3,4,2,15,trial,16,3,trial,13
7t5v3pfn,10695883,HR1_MH2.mp3,4,3,13,trial,33,10,trial,10
7t5v3pfn,10695883,HR1_Oct.mp3,4,1,5,trial,12,15,trial,26
7t5v3pfn,10695883,Iso_HH3.mp3,1,4,7,trial,23,8,trial,41
7t5v3pfn,10695883,Iso_LH3.mp3,1,2,16,trial,43,4,trial,40
7t5v3pfn,10695883,Iso_MH2.mp3,1,3,12,trial,37,11,trial,54
7t5v3pfn,10695883,Iso_Oct.mp3,1,1,9,trial,31,14,trial,69
7t5v3pfn,10695883,LR3_HH3.mp3,2,4,14,trial,53,12,trial,62
7t5v3pfn,10695883,LR3_LH3.mp3,2,2,1,trial,71,7,trial,83
7t5v3pfn,10695883,LR3_MH2.mp3,2,3,3,trial,67,2,trial,63
7t5v3pfn,10695883,LR3_Oct.mp3,2,1,6,trial,65,13,trial,72
7t5v3pfn,10695883,MR1_HH3.mp3,3,4,10,trial,41,9,trial,78
7t5v3pfn,10695883,MR1_LH3.mp3,3,2,2,trial,83,1,trial,83
7t5v3pfn,10695883,MR1_MH2.mp3,3,3,8,trial,81,5,trial,84
7t5v3pfn,10695883,MR1_Oct.mp3,3,1,4,trial,78,16,trial,86
87a1c3k0,10693419,HR1_HH3.mp3,4,4,11,trial,12,12,trial,7
87a1c3k0,10693419,HR1_LH3.mp3,4,2,6,trial,34,8,trial,44
87a1c3k0,10693419,HR1_MH2.mp3,4,3,14,trial,32,3,trial,0
87a1c3k0,10693419,HR1_Oct.mp3,4,1,8,trial,55,11,trial,19
87a1c3k0,10693419,Iso_HH3.mp3,1,4,3,trial,9,10,trial,2
87a1c3k0,10693419,Iso_LH3.mp3,1,2,1,trial,60,4,trial,12
87a1c3k0,10693419,Iso_MH2.mp3,1,3,16,trial,39,16,trial,0
87a1c3k0,10693419,Iso_Oct.mp3,1,1,9,trial,32,5,trial,41
87a1c3k0,10693419,LR3_HH3.mp3,2,4,4,trial,15,15,trial,30
87a1c3k0,10693419,LR3_LH3.mp3,2,2,15,trial,88,9,trial,55
87a1c3k0,10693419,LR3_MH2.mp3,2,3,12,trial,25,2,trial,32
87a1c3k0,10693419,LR3_Oct.mp3,2,1,13,trial,62,14,trial,51
87a1c3k0,10693419,MR1_HH3.mp3,3,4,5,trial,21,1,trial,33
87a1c3k0,10693419,MR1_LH3.mp3,3,2,2,trial,83,7,trial,63
87a1c3k0,10693419,MR1_MH2.mp3,3,3,10,trial,28,13,trial,31
87a1c3k0,10693419,MR1_Oct.mp3,3,1,7,trial,82,6,trial,60
8d7cj4qi,10331969,HR1_HH3.mp3,4,4,11,trial,0,8,trial,0
8d7cj4qi,10331969,HR1_LH3.mp3,4,2,9,trial,0,5,trial,0
8d7cj4qi,10331969,HR1_MH2.mp3,4,3,12,trial,3,16,trial,75
8d7cj4qi,10331969,HR1_Oct.mp3,4,1,4,trial,4,12,trial,70
8d7cj4qi,10331969,Iso_HH3.mp3,1,4,10,trial,26,10,trial,11
8d7cj4qi,10331969,Iso_LH3.mp3,1,2,16,trial,48,13,trial,73
8d7cj4qi,10331969,Iso_MH2.mp3,1,3,1,trial,49,3,trial,46
8d7cj4qi,10331969,Iso_Oct.mp3,1,1,2,trial,41,15,trial,17
8d7cj4qi,10331969,LR3_HH3.mp3,2,4,5,trial,0,11,trial,0
8d7cj4qi,10331969,LR3_LH3.mp3,2,2,14,trial,50,9,trial,65
8d7cj4qi,10331969,LR3_MH2.mp3,2,3,8,trial,9,14,trial,50
8d7cj4qi,10331969,LR3_Oct.mp3,2,1,6,trial,0,1,trial,66
8d7cj4qi,10331969,MR1_HH3.mp3,3,4,3,trial,59,7,trial,0
8d7cj4qi,10331969,MR1_LH3.mp3,3,2,7,trial,73,2,trial,63
8d7cj4qi,10331969,MR1_MH2.mp3,3,3,15,trial,48,6,trial,74
8d7cj4qi,10331969,MR1_Oct.mp3,3,1,13,trial,90,4,trial,100
8ou0ar59,10495734,HR1_HH3.mp3,4,4,10,trial,0,6,trial,19
8ou0ar59,10495734,HR1_LH3.mp3,4,2,14,trial,0,13,trial,0
8ou0ar59,10495734,HR1_MH2.mp3,4,3,13,trial,6,2,trial,4
8ou0ar59,10495734,HR1_Oct.mp3,4,1,16,trial,10,14,trial,21
8ou0ar59,10495734,Iso_HH3.mp3,1,4,7,trial,11,5,trial,27
8ou0ar59,10495734,Iso_LH3.mp3,1,2,12,trial,21,16,trial,0
8ou0ar59,10495734,Iso_MH2.mp3,1,3,2,trial,3,1,trial,20
8ou0ar59,10495734,Iso_Oct.mp3,1,1,9,trial,25,10,trial,30
8ou0ar59,10495734,LR3_HH3.mp3,2,4,15,trial,19,12,trial,44
8ou0ar59,10495734,LR3_LH3.mp3,2,2,4,trial,21,4,trial,60
8ou0ar59,10495734,LR3_MH2.mp3,2,3,1,trial,25,11,trial,61
8ou0ar59,10495734,LR3_Oct.mp3,2,1,6,trial,45,7,trial,30
8ou0ar59,10495734,MR1_HH3.mp3,3,4,5,trial,58,8,trial,43
8ou0ar59,10495734,MR1_LH3.mp3,3,2,8,trial,67,9,trial,60
8ou0ar59,10495734,MR1_MH2.mp3,3,3,3,trial,57,3,trial,61
8ou0ar59,10495734,MR1_Oct.mp3,3,1,11,trial,63,15,trial,23
9crmlvyo,10293557,HR1_HH3.mp3,4,4,3,trial,0,14,trial,0
9crmlvyo,10293557,HR1_LH3.mp3,4,2,11,trial,0,2,trial,0
9crmlvyo,10293557,HR1_MH2.mp3,4,3,15,trial,10,13,trial,0
9crmlvyo,10293557,HR1_Oct.mp3,4,1,9,trial,0,5,trial,0
9crmlvyo,10293557,Iso_HH3.mp3,1,4,16,trial,48,7,trial,0
9crmlvyo,10293557,Iso_LH3.mp3,1,2,13,trial,51,9,trial,58
9crmlvyo,10293557,Iso_MH2.mp3,1,3,10,trial,45,11,trial,13
9crmlvyo,10293557,Iso_Oct.mp3,1,1,1,trial,57,16,trial,21
9crmlvyo,10293557,LR3_HH3.mp3,2,4,4,trial,15,6,trial,14
9crmlvyo,10293557,LR3_LH3.mp3,2,2,8,trial,68,4,trial,48
9crmlvyo,10293557,LR3_MH2.mp3,2,3,6,trial,58,1,trial,35
9crmlvyo,10293557,LR3_Oct.mp3,2,1,14,trial,54,3,trial,52
9crmlvyo,10293557,MR1_HH3.mp3,3,4,5,trial,67,8,trial,18
9crmlvyo,10293557,MR1_LH3.mp3,3,2,12,trial,78,12,trial,54
9crmlvyo,10293557,MR1_MH2.mp3,3,3,2,trial,77,15,trial,72
9crmlvyo,10293557,MR1_Oct.mp3,3,1,7,trial,86,10,trial,64
9cu267ky,10579276,HR1_HH3.mp3,4,4,1,trial,0,7,trial,0
9cu267ky,10579276,HR1_LH3.mp3,4,2,13,trial,31,1,trial,17
9cu267ky,10579276,HR1_MH2.mp3,4,3,16,trial,36,13,trial,42
9cu267ky,10579276,HR1_Oct.mp3,4,1,11,trial,17,9,trial,13
9cu267ky,10579276,Iso_HH3.mp3,1,4,2,trial,11,10,trial,17
9cu267ky,10579276,Iso_LH3.mp3,1,2,9,trial,8,16,trial,67
9cu267ky,10579276,Iso_MH2.mp3,1,3,4,trial,0,6,trial,12
9cu267ky,10579276,Iso_Oct.mp3,1,1,12,trial,2,8,trial,13
9cu267ky,10579276,LR3_HH3.mp3,2,4,3,trial,12,11,trial,29
9cu267ky,10579276,LR3_LH3.mp3,2,2,5,trial,8,2,trial,28
9cu267ky,10579276,LR3_MH2.mp3,2,3,8,trial,18,12,trial,50
9cu267ky,10579276,LR3_Oct.mp3,2,1,6,trial,13,14,trial,47
9cu267ky,10579276,MR1_HH3.mp3,3,4,10,trial,77,4,trial,58
9cu267ky,10579276,MR1_LH3.mp3,3,2,7,trial,64,15,trial,85
9cu267ky,10579276,MR1_MH2.mp3,3,3,14,trial,77,5,trial,56
9cu267ky,10579276,MR1_Oct.mp3,3,1,15,trial,59,3,trial,62
9fq6x0xf,10289714,HR1_HH3.mp3,4,4,5,trial,38,1,trial,1
9fq6x0xf,10289714,HR1_LH3.mp3,4,2,14,trial,36,3,trial,18
9fq6x0xf,10289714,HR1_MH2.mp3,4,3,3,trial,33,6,trial,56
9fq6x0xf,10289714,HR1_Oct.mp3,4,1,10,trial,12,9,trial,60
9fq6x0xf,10289714,Iso_HH3.mp3,1,4,15,trial,1,8,trial,35
9fq6x0xf,10289714,Iso_LH3.mp3,1,2,13,trial,34,10,trial,28
9fq6x0xf,10289714,Iso_MH2.mp3,1,3,2,trial,30,12,trial,28
9fq6x0xf,10289714,Iso_Oct.mp3,1,1,4,trial,33,5,trial,39
9fq6x0xf,10289714,LR3_HH3.mp3,2,4,1,trial,34,13,trial,36
9fq6x0xf,10289714,LR3_LH3.mp3,2,2,7,trial,62,16,trial,63
9fq6x0xf,10289714,LR3_MH2.mp3,2,3,11,trial,37,14,trial,57
9fq6x0xf,10289714,LR3_Oct.mp3,2,1,12,trial,34,4,trial,38
9fq6x0xf,10289714,MR1_HH3.mp3,3,4,16,trial,35,11,trial,63
9fq6x0xf,10289714,MR1_LH3.mp3,3,2,6,trial,69,2,trial,39
9fq6x0xf,10289714,MR1_MH2.mp3,3,3,8,trial,30,7,trial,66
9fq6x0xf,10289714,MR1_Oct.mp3,3,1,9,trial,65,15,trial,69
9kvxsqbl,10581003,HR1_HH3.mp3,4,4,3,trial,77,12,trial,37
9kvxsqbl,10581003,HR1_LH3.mp3,4,2,7,trial,71,11,trial,71
9kvxsqbl,10581003,HR1_MH2.mp3,4,3,2,trial,100,1,trial,68
9kvxsqbl,10581003,HR1_Oct.mp3,4,1,16,trial,68,14,trial,68
9kvxsqbl,10581003,Iso_HH3.mp3,1,4,11,trial,22,9,trial,39
9kvxsqbl,10581003,Iso_LH3.mp3,1,2,15,trial,21,2,trial,22
9kvxsqbl,10581003,Iso_MH2.mp3,1,3,5,trial,40,3,trial,19
9kvxsqbl,10581003,Iso_Oct.mp3,1,1,12,trial,10,13,trial,16
9kvxsqbl,10581003,LR3_HH3.mp3,2,4,8,trial,38,5,trial,62
9kvxsqbl,10581003,LR3_LH3.mp3,2,2,13,trial,3,15,trial,6
9kvxsqbl,10581003,LR3_MH2.mp3,2,3,4,trial,60,8,trial,71
9kvxsqbl,10581003,LR3_Oct.mp3,2,1,6,trial,36,7,trial,62
9kvxsqbl,10581003,MR1_HH3.mp3,3,4,10,trial,76,6,trial,58
9kvxsqbl,10581003,MR1_LH3.mp3,3,2,14,trial,84,16,trial,79
9kvxsqbl,10581003,MR1_MH2.mp3,3,3,9,trial,87,10,trial,76
9kvxsqbl,10581003,MR1_Oct.mp3,3,1,1,trial,67,4,trial,33
9mkg6qyf,10301704,HR1_HH3.mp3,4,4,11,trial,68,2,trial,0
9mkg6qyf,10301704,HR1_LH3.mp3,4,2,9,trial,20,1,trial,0
9mkg6qyf,10301704,HR1_MH2.mp3,4,3,12,trial,58,7,trial,0
9mkg6qyf,10301704,HR1_Oct.mp3,4,1,6,trial,8,14,trial,4
9mkg6qyf,10301704,Iso_HH3.mp3,1,4,4,trial,13,16,trial,3
9mkg6qyf,10301704,Iso_LH3.mp3,1,2,8,trial,10,9,trial,34
9mkg6qyf,10301704,Iso_MH2.mp3,1,3,7,trial,9,10,trial,24
9mkg6qyf,10301704,Iso_Oct.mp3,1,1,1,trial,26,6,trial,5
9mkg6qyf,10301704,LR3_HH3.mp3,2,4,13,trial,86,15,trial,0
9mkg6qyf,10301704,LR3_LH3.mp3,2,2,15,trial,85,13,trial,74
9mkg6qyf,10301704,LR3_MH2.mp3,2,3,3,trial,66,11,trial,54
9mkg6qyf,10301704,LR3_Oct.mp3,2,1,5,trial,73,12,trial,68
9mkg6qyf,10301704,MR1_HH3.mp3,3,4,2,trial,77,3,trial,9
9mkg6qyf,10301704,MR1_LH3.mp3,3,2,14,trial,85,5,trial,57
9mkg6qyf,10301704,MR1_MH2.mp3,3,3,16,trial,90,4,trial,38
9mkg6qyf,10301704,MR1_Oct.mp3,3,1,10,trial,90,8,trial,53
9smefh6i,10653252,HR1_HH3.mp3,4,4,12,trial,4,15,trial,0
9smefh6i,10653252,HR1_LH3.mp3,4,2,6,trial,0,16,trial,34
9smefh6i,10653252,HR1_MH2.mp3,4,3,7,trial,14,3,trial,17
9smefh6i,10653252,HR1_Oct.mp3,4,1,3,trial,0,7,trial,0
9smefh6i,10653252,Iso_HH3.mp3,1,4,8,trial,0,9,trial,0
9smefh6i,10653252,Iso_LH3.mp3,1,2,16,trial,13,5,trial,64
9smefh6i,10653252,Iso_MH2.mp3,1,3,9,trial,26,6,trial,0
9smefh6i,10653252,Iso_Oct.mp3,1,1,11,trial,0,11,trial,12
9smefh6i,10653252,LR3_HH3.mp3,2,4,14,trial,43,2,trial,67
9smefh6i,10653252,LR3_LH3.mp3,2,2,13,trial,28,10,trial,42
9smefh6i,10653252,LR3_MH2.mp3,2,3,1,trial,100,13,trial,60
9smefh6i,10653252,LR3_Oct.mp3,2,1,5,trial,21,4,trial,42
9smefh6i,10653252,MR1_HH3.mp3,3,4,4,trial,40,8,trial,39
9smefh6i,10653252,MR1_LH3.mp3,3,2,10,trial,89,14,trial,57
9smefh6i,10653252,MR1_MH2.mp3,3,3,15,trial,60,12,trial,61
9smefh6i,10653252,MR1_Oct.mp3,3,1,2,trial,68,1,trial,76
am9o7yjc,10634973,HR1_HH3.mp3,4,4,7,trial,33,2,trial,35
am9o7yjc,10634973,HR1_LH3.mp3,4,2,15,trial,62,3,trial,43
am9o7yjc,10634973,HR1_MH2.mp3,4,3,1,trial,4,9,trial,40
am9o7yjc,10634973,HR1_Oct.mp3,4,1,5,trial,0,11,trial,77
am9o7yjc,10634973,Iso_HH3.mp3,1,4,3,trial,18,15,trial,10
am9o7yjc,10634973,Iso_LH3.mp3,1,2,8,trial,34,7,trial,8
am9o7yjc,10634973,Iso_MH2.mp3,1,3,13,trial,11,16,trial,17
am9o7yjc,10634973,Iso_Oct.mp3,1,1,4,trial,32,12,trial,14
am9o7yjc,10634973,LR3_HH3.mp3,2,4,14,trial,38,14,trial,39
am9o7yjc,10634973,LR3_LH3.mp3,2,2,9,trial,61,8,trial,45
am9o7yjc,10634973,LR3_MH2.mp3,2,3,12,trial,44,4,trial,58
am9o7yjc,10634973,LR3_Oct.mp3,2,1,16,trial,52,5,trial,71
am9o7yjc,10634973,MR1_HH3.mp3,3,4,6,trial,79,1,trial,56
am9o7yjc,10634973,MR1_LH3.mp3,3,2,2,trial,65,10,trial,58
am9o7yjc,10634973,MR1_MH2.mp3,3,3,11,trial,66,13,trial,57
